upazila_code,type,category,area,ord
204677,texture,Clay Loam,20115.63,4
204677,consistency,Friable,23721.64,2
204677,consistency,Firm,7684.01,3
204677,drainage,Well Drained,26725.11,1
204677,drainage,Imperfectly Drained,2957.24,3
204677,drainage,Poorly Drained,1723.3,4
204677,reaction,Strongly Acidic,29198.73,2
204677,reaction,Moderately Acidic,2206.92,3
204677,moisture,Low,28819.1,1
204677,moisture,Medium,2586.55,2
204677,salinity,Non Saline,31405.65,1
204677,recession,Very Early,29682.35,1
204677,recession,Early,1067.48,2
204677,recession,Normal,655.82,3
204677,relief,Level,4680.54,
204677,relief,Undulating,449.9,
204677,relief,Sloppy,26275.21,
204680,landtype,High Land,12931.97,
204680,landtype,Medium High Land-1,139.2,
204680,landtype,Medium High Land-2,156.21,
204680,texture,Sandy Loam ,8344.97,2
204680,texture,Loam,1159.83,3
204680,texture,Clay Loam,3722.59,4
204680,consistency,Friable,6981.55,2
204680,consistency,Firm,6245.84,3
204680,drainage,Well Drained,10541.93,1
204680,drainage,Moderately Well Drained,205.97,2
204680,drainage,Imperfectly Drained,2184.07,3
204680,drainage,Poorly Drained,295.41,4
204680,reaction,Strongly Acidic,13227.39,2
204680,moisture,Low,11930,1
204680,moisture,Medium,798.87,2
204680,moisture,High,498.51,3
204680,salinity,Non Saline,13227.39,1
204680,recession,Very Early,12931.97,1
204680,recession,Early,295.41,2
204680,relief,Level,2284.54,
204680,relief,Undulating,1058.5,
204680,relief,Sloppy,9884.35,
205133,landtype,Medium High Land-1,4339.2,
205133,landtype,Medium High Land-2,4776.37,
205133,texture,Loam,9115.57,3
205133,consistency,Friable,9115.57,2
205133,drainage,Poorly Drained,9115.57,4
205133,reaction,Moderately Acidic,374.02,3
205133,reaction,Neutral,1036.92,4
205133,reaction,Moderately Alkaline,7527.76,5
205133,reaction,Strongly Alkaline,176.87,6
205133,moisture,High,9115.57,3
205133,salinity,Non Saline,9115.57,1
205133,recession,Normal,9115.57,3
205133,relief,Level,9115.57,
205165,landtype,Medium High Land-1,511.31,
205165,landtype,Medium High Land-2,5428.7,
205165,landtype,Medium Low Land,6635,
205165,landtype,Low land,541.11,
205165,texture,Loam,3857.91,3
205165,texture,Clay Loam,8193.73,4
205165,texture,Clay,1064.48,5
205165,consistency,Friable,3857.91,2
205165,consistency,Firm,9258.21,3
205165,drainage,Poorly Drained,13116.12,4
205165,reaction,Extremely Acidic,867.26,1
205165,reaction,Strongly Acidic,11839.77,2
205165,reaction,Moderately Acidic,409.09,3
205165,moisture,Low,1064.48,1
205165,moisture,Medium,8193.73,2
205165,moisture,High,3857.91,3
205165,salinity,Non Saline,13116.12,1
205165,recession,Early,5940.01,2
205165,recession,Normal,6635,3
205165,recession,Late,541.11,4
205165,relief,Level,13116.12,
205173,landtype,Medium High Land-1,3519.03,
205173,landtype,Medium High Land-2,15790.47,
205173,texture,Loam,19181.64,3
205173,texture,Clay Loam,127.86,4
205173,consistency,Friable,19181.64,2
205173,consistency,Firm,127.86,3
205173,drainage,Poorly Drained,19309.51,4
205173,reaction,Moderately Acidic,3574.52,3
205173,reaction,Neutral,2169.54,4
205173,reaction,Moderately Alkaline,13565.45,5
205173,moisture,High,19309.51,3
205173,salinity,Non Saline,19309.51,1
205173,recession,Early,291.41,2
205173,recession,Normal,19018.1,3
205173,relief,Level,19309.51,
205143,landtype,High Land,1213.77,
205143,landtype,Medium High Land-1,6620.44,
205143,landtype,Medium High Land-2,24151.48,
205143,landtype,Medium Low Land,2466.13,
205143,texture,Sandy Loam ,702.89,2
205143,texture,Loam,21732.06,3
205143,texture,Clay Loam,12016.86,4
205143,consistency,Friable,25740.59,2
205143,consistency,Firm,8711.22,3
205143,drainage,Imperfectly Drained,1213.77,3
205143,drainage,Poorly Drained,33238.05,4
205143,reaction,Strongly Acidic,1748.91,2
205143,reaction,Moderately Acidic,27544.78,3
205143,reaction,Neutral,5158.12,4
205143,moisture,Low,34.06,1
205143,moisture,Medium,12685.69,2
205143,moisture,High,21732.06,3
205143,salinity,Non Saline,22298,1
205143,salinity,Very Slightly Saline,12153.81,2
205143,recession,Very Early,1213.77,1
205143,recession,Early,702.89,2
205143,recession,Normal,30069.03,3
205143,recession,Late,2466.13,4
205143,relief,Level,34451.81,
205158,landtype,Medium High Land-1,2409.47,
205158,landtype,Medium High Land-2,9661.05,
205158,texture,Sandy Loam ,141.23,2
205158,texture,Loam,7940.05,3
205158,texture,Clay Loam,3989.24,4
205158,consistency,Friable,8081.28,2
205158,consistency,Firm,3989.24,3
205158,drainage,Poorly Drained,12070.52,4
205158,reaction,Moderately Acidic,3291.17,3
205158,reaction,Neutral,8779.35,4
205158,moisture,Low,141.23,1
205158,moisture,Medium,3989.24,2
205158,moisture,High,7940.05,3
205158,salinity,Non Saline,12070.52,1
205158,recession,Early,8081.28,2
205158,recession,Normal,3989.24,3
205158,relief,Level,12070.52,
207507,landtype,Medium High Land-1,1108.21,
207507,landtype,Medium High Land-2,3554.26,
207507,landtype,Medium Low Land,12501.43,
207507,landtype,Low land,1317.87,
207507,texture,Loam,4465.94,3
207507,texture,Clay Loam,13572.33,4
207507,texture,Clay,443.5,5
207507,consistency,Friable,4626.88,2
207507,consistency,Firm,13854.88,3
207507,drainage,Poorly Drained,17724.92,4
207507,drainage,Very Poorly Drained,756.85,5
207507,reaction,Strongly Acidic,15206.27,2
207507,reaction,Moderately Acidic,3275.5,3
207507,moisture,Medium,13258.98,2
207507,moisture,High,4465.94,3
207507,moisture,Very High,756.85,4
207507,salinity,Non Saline,18481.77,1
207507,recession,Normal,5150.59,3
207507,recession,Late,12574.33,4
207507,recession,Very Late,756.85,5
207507,relief,Level,18481.77,
207510,landtype,Medium High Land-1,916.37,
207510,landtype,Medium High Land-2,3218.65,
207510,landtype,Medium Low Land,5844.01,
207510,texture,Loam,3144.92,3
207510,texture,Clay Loam,6370.19,4
207510,texture,Clay,463.92,5
207510,consistency,Friable,3144.92,2
207510,consistency,Firm,6834.11,3
207510,drainage,Poorly Drained,9979.03,4
207510,reaction,Strongly Acidic,4078.24,2
207510,reaction,Moderately Acidic,5900.8,3
207510,moisture,Low,463.92,1
207510,moisture,Medium,6370.19,2
207510,moisture,High,3144.92,3
207510,salinity,Non Saline,9979.03,1
207510,recession,Early,4135.03,2
207510,recession,Normal,5844.01,3
207510,relief,Level,9979.03,
207521,landtype,Medium High Land-1,5445.8,
207521,landtype,Medium High Land-2,21214.71,
207521,texture,Loam,21729.67,3
207521,texture,Clay Loam,4930.84,4
207521,consistency,Friable,21943.1,2
207521,consistency,Firm,4717.41,3
207521,drainage,Moderately Well Drained,91.76,2
207521,drainage,Imperfectly Drained,3378.72,3
207521,drainage,Poorly Drained,23190.03,4
207521,reaction,Moderately Acidic,6130.17,3
207521,reaction,Neutral,20442.26,4
207521,reaction,Moderately Alkaline,88.08,5
207521,moisture,Medium,4930.84,2
207521,moisture,High,21729.67,3
207521,salinity,Non Saline,3003.33,1
207521,salinity,Very Slightly Saline,394.92,2
207521,salinity,Slightly Saline,19883.54,3
207521,salinity,Moderately Saline,3378.72,4
207521,recession,Early,1932.46,2
207521,recession,Normal,24135.44,3
207521,recession,Late,592.61,4
207521,relief,Level,26660.51,
207536,landtype,Medium High Land-1,4789.15,
207536,landtype,Medium High Land-2,17556.14,
207536,texture,Loam,10155.26,3
207536,texture,Clay Loam,12190.03,4
207536,consistency,Friable,10155.26,2
207536,consistency,Firm,12190.03,3
207536,drainage,Poorly Drained,22345.29,4
207536,reaction,Moderately Acidic,17227.59,3
207536,reaction,Neutral,2679.73,4
207536,reaction,Moderately Alkaline,2437.97,5
207536,moisture,Medium,12190.03,2
207536,moisture,High,10155.26,3
207536,salinity,Very Slightly Saline,28.62,2
207536,salinity,Slightly Saline,19999.14,3
207536,salinity,Strongly Saline,2317.53,5
207536,recession,Early,120.44,2
207536,recession,Normal,22224.85,3
207536,relief,Level,22345.29,
207580,landtype,High Land,296.21,
207580,landtype,Medium High Land-1,1942.36,
207580,landtype,Medium High Land-2,9316.25,
207580,landtype,Medium Low Land,1415.53,
207580,texture,Loam,10062.9,3
207580,texture,Clay Loam,2907.45,4
207580,consistency,Friable,10062.9,2
207580,consistency,Firm,2907.45,3
207580,drainage,Imperfectly Drained,296.21,3
207580,drainage,Poorly Drained,12674.15,4
207580,reaction,Moderately Acidic,12827.77,3
207580,reaction,Neutral,142.58,4
207580,moisture,Medium,2907.45,2
207580,moisture,High,10062.9,3
207580,salinity,Non Saline,12970.35,1
207580,recession,Very Early,296.21,1
207580,recession,Early,8104.97,2
207580,recession,Normal,2161.17,3
207580,recession,Late,2408.01,4
207580,relief,Level,12970.35,
207547,landtype,Medium High Land-1,9603.07,
207547,landtype,Medium High Land-2,2118.4,
207547,landtype,Medium Low Land,1911.93,
207547,texture,Loam,10878.04,3
207547,texture,Clay Loam,2755.37,4
207547,consistency,Friable,10878.04,2
207547,consistency,Firm,2755.37,3
207547,drainage,Poorly Drained,13633.41,4
207547,reaction,Strongly Acidic,327.41,2
207547,reaction,Moderately Acidic,10827.38,3
207547,reaction,Neutral,2478.61,4
207547,moisture,Medium,3451.55,2
207547,moisture,High,10181.86,3
207547,salinity,Non Saline,13633.41,1
207547,recession,Early,7656.84,2
207547,recession,Normal,4064.63,3
207547,recession,Late,1911.93,4
207547,relief,Level,13633.41,
207587,landtype,Medium High Land-1,5527.18,
207587,landtype,Medium High Land-2,20797.32,
207587,landtype,Medium Low Land,2783.6,
207587,texture,Loam,21428.37,3
207587,texture,Clay Loam,7679.72,4
207587,consistency,Friable,21428.37,2
207587,consistency,Firm,7679.72,3
207587,drainage,Poorly Drained,29108.09,4
207587,reaction,Strongly Acidic,6200.67,2
207587,reaction,Moderately Acidic,5271.57,3
207587,reaction,Neutral,17635.85,4
207587,moisture,Medium,10028.38,2
207587,moisture,High,19079.71,3
207587,salinity,Non Saline,8788.54,1
207587,salinity,Slightly Saline,20319.55,3
207587,recession,Early,24575.82,2
207587,recession,Normal,1748.68,3
207587,recession,Late,1681.83,4
207587,recession,Very Late,1101.77,5
207587,relief,Level,29108.09,
207583,landtype,Medium High Land-1,181.8,
207583,landtype,Medium High Land-2,959.93,
207583,landtype,Medium Low Land,5792.97,
207583,landtype,Low land,1053.01,
207583,texture,Loam,1243.73,3
207583,texture,Clay Loam,5641.72,4
207583,texture,Clay,1102.26,5
207583,consistency,Friable,1243.73,2
207583,consistency,Firm,6743.98,3
207583,drainage,Poorly Drained,6885.46,4
207583,drainage,Very Poorly Drained,1102.26,5
207583,reaction,Strongly Acidic,6625.1,2
207583,reaction,Moderately Acidic,1362.61,3
207583,moisture,Low,1102.26,1
207583,moisture,Medium,5641.72,2
207583,moisture,High,1243.73,3
207583,salinity,Non Saline,7987.72,1
207583,recession,Normal,82.62,3
207583,recession,Late,6802.84,4
207583,recession,Very Late,1102.26,5
207583,relief,Level,7987.72,
207585,landtype,High Land,857.68,
207585,landtype,Medium High Land-1,4994.34,
207585,landtype,Medium High Land-2,19178.76,
207585,landtype,Medium Low Land,4997.19,
207585,texture,Loam,23739.55,3
207585,texture,Clay Loam,6288.42,4
207585,consistency,Friable,20787.65,2
207585,consistency,Firm,9240.32,3
207585,drainage,Imperfectly Drained,3357.67,3
207585,drainage,Poorly Drained,26670.3,4
207585,reaction,Strongly Acidic,590.35,2
207585,reaction,Moderately Acidic,13691.08,3
207585,reaction,Neutral,12036.47,4
207585,reaction,Moderately Alkaline,3710.06,5
207585,moisture,Medium,10450.39,2
207585,moisture,High,19577.58,3
207585,salinity,Non Saline,28461.43,1
207585,salinity,Very Slightly Saline,1566.54,2
207585,recession,Very Early,857.68,1
207585,recession,Early,18726.49,2
207585,recession,Normal,10443.8,3
207585,relief,Level,30027.97,
208421,landtype,High Land,56441.59,
208421,texture,Sandy Loam ,11592.57,2
208421,texture,Clay Loam,44849.02,4
208421,consistency,Friable,56441.59,2
208421,drainage,Well Drained,49631.87,1
208421,drainage,Moderately Well Drained,6809.72,2
208421,reaction,Strongly Acidic,51855.33,2
208421,reaction,Moderately Acidic,4586.26,3
208421,moisture,Low,56441.59,1
208421,salinity,Non Saline,56441.59,1
208421,recession,Very Early,56441.59,1
208421,relief,Undulating,6809.72,
208421,relief,Sloppy,49631.87,
208407,landtype,High Land,72642.2,
208407,landtype,Medium High Land-1,547.25,
208407,landtype,Medium High Land-2,594.96,
208407,landtype,Medium Low Land,525.63,
208407,texture,Sandy Loam ,12480.46,2
208407,texture,Loam,5912.96,3
208407,texture,Clay Loam,55916.61,4
208407,consistency,Friable,72803.45,2
208407,consistency,Firm,1506.59,3
208407,drainage,Well Drained,72199.24,1
208407,drainage,Imperfectly Drained,442.96,3
208407,drainage,Poorly Drained,1667.84,4
208407,reaction,Strongly Acidic,69564.19,2
208407,reaction,Moderately Acidic,4745.84,3
208407,moisture,Low,73806.87,1
208407,moisture,Medium,459.07,2
208407,moisture,High,44.1,3
208407,salinity,Non Saline,74310.04,1
208407,recession,Very Early,72374.67,1
208407,recession,Early,447.96,2
208407,recession,Normal,961.77,3
208407,recession,Late,525.63,4
208407,relief,Level,2110.8,
208407,relief,Moderately Undulating,2335.49,
208407,relief,Undulating,4098.77,
208407,relief,Sloppy,65764.98,
208429,landtype,High Land,71985.52,
208429,landtype,Medium High Land-1,20.74,
208429,landtype,Medium High Land-2,28.74,
208429,texture,Sandy Loam ,7268.69,2
208429,texture,Loam,21989.53,3
208429,texture,Clay Loam,42776.78,4
208429,consistency,Friable,72035,2
208429,drainage,Well Drained,71894.39,1
208429,drainage,Imperfectly Drained,91.13,3
208429,drainage,Poorly Drained,49.48,4
208429,reaction,Extremely Acidic,1176.04,1
208429,reaction,Strongly Acidic,57055.18,2
208429,reaction,Moderately Acidic,13663.17,3
208429,reaction,Neutral,140.61,4
208429,moisture,Low,71930.37,1
208429,moisture,High,104.62,3
208429,salinity,Non Saline,72035,1
208429,recession,Very Early,71985.52,1
208429,recession,Early,49.48,2
208429,relief,Level,140.61,
208429,relief,Sloppy,71894.39,
208447,landtype,High Land,62359.52,
208447,landtype,Medium High Land-1,315.79,
208447,landtype,Medium High Land-2,326.98,
208447,texture,Sandy Loam ,14355.26,2
208447,texture,Loam,48647.03,3
208447,consistency,Friable,63002.29,2
208447,drainage,Well Drained,62099.59,1
208447,drainage,Imperfectly Drained,259.93,3
208447,drainage,Poorly Drained,642.77,4
208447,reaction,Strongly Acidic,21242,2
208447,reaction,Moderately Acidic,41190.79,3
208447,reaction,Neutral,569.5,4
208447,moisture,Low,60330.96,1
208447,moisture,Medium,2671.33,2
208447,salinity,Non Saline,63002.29,1
208447,recession,Very Early,62359.52,1
208447,recession,Normal,642.77,3
208447,relief,Level,902.7,
208447,relief,Undulating,1046.82,
208447,relief,Sloppy,61052.76,
208436,landtype,High Land,22728.22,
208436,landtype,Medium High Land-1,158.57,
208436,landtype,Medium High Land-2,158.49,
208436,texture,Sandy Loam ,4590.2,2
208436,texture,Loam,3707.4,3
208436,texture,Clay Loam,13481.63,4
208436,texture,Clay,1266.04,5
208436,consistency,Friable,20450.53,2
208436,consistency,Firm,2594.74,3
208436,drainage,Well Drained,15432.18,1
208436,drainage,Moderately Well Drained,6422.9,2
208436,drainage,Imperfectly Drained,873.14,3
208436,drainage,Poorly Drained,317.06,4
208436,reaction,Strongly Acidic,16029.07,2
208436,reaction,Moderately Acidic,1293.15,3
208436,reaction,Moderately Alkaline,5723.05,5
208436,moisture,Low,22034.85,1
208436,moisture,Medium,901.59,2
208436,moisture,High,108.83,3
208436,salinity,Non Saline,23045.27,1
208436,recession,Very Early,22728.22,1
208436,recession,Early,317.06,2
208436,relief,Level,1893.28,
208436,relief,Sloppy,21152,
208425,landtype,High Land,22476.54,
208425,landtype,Medium High Land-1,263.54,
208425,landtype,Medium High Land-2,280.56,
208425,texture,Sandy Loam ,10196.17,2
208425,texture,Loam,8502.31,3
208425,texture,Clay Loam,4322.16,4
208425,consistency,Friable,20545.26,2
208425,consistency,Firm,2475.39,3
208425,drainage,Well Drained,18261.65,1
208425,drainage,Imperfectly Drained,4214.89,3
208425,drainage,Poorly Drained,544.1,4
208425,reaction,Strongly Acidic,12706.79,2
208425,reaction,Moderately Acidic,10313.85,3
208425,moisture,Low,21180.46,1
208425,moisture,Medium,1840.18,2
208425,salinity,Non Saline,23020.64,1
208425,recession,Very Early,22476.54,1
208425,recession,Early,544.1,2
208425,relief,Level,4627.59,
208425,relief,Moderately Undulating,2762.93,
208425,relief,Undulating,2062.69,
208425,relief,Sloppy,13567.44,
208458,landtype,High Land,30845.58,
208458,landtype,Medium High Land-1,1224.24,
208458,landtype,Medium High Land-2,1275.69,
208458,landtype,Medium Low Land,310.06,
208458,texture,Sandy Loam ,9875.89,2
208458,texture,Loam,129.25,3
208458,texture,Clay Loam,23650.43,4
208458,consistency,Friable,31008.17,2
208458,consistency,Firm,2647.4,3
208458,drainage,Well Drained,30150.04,1
208458,drainage,Imperfectly Drained,824.79,3
208458,drainage,Poorly Drained,2680.74,4
208458,reaction,Strongly Acidic,31449.42,2
208458,reaction,Moderately Acidic,2206.15,3
208458,moisture,Low,30951.8,1
208458,moisture,Medium,2703.78,2
208458,salinity,Non Saline,33655.57,1
208458,recession,Very Early,30845.58,1
208458,recession,Early,726.65,2
208458,recession,Normal,801.4,3
208458,recession,Late,1281.94,4
208458,relief,Level,3505.53,
208458,relief,Moderately Undulating,2674.92,
208458,relief,Undulating,2719.19,
208458,relief,Sloppy,24755.93,
208478,landtype,High Land,13695.8,
208478,landtype,Medium High Land-1,414.54,
208478,landtype,Medium High Land-2,365.87,
208478,texture,Sandy Loam ,3736.34,2
208478,texture,Loam,3035.73,3
208478,texture,Clay Loam,7333.42,4
208478,texture,Clay,370.73,5
208478,consistency,Friable,11317.56,2
208478,consistency,Firm,3158.65,3
208478,drainage,Well Drained,8650.65,1
208478,drainage,Moderately Well Drained,4116.83,2
208478,drainage,Imperfectly Drained,928.32,3
208478,drainage,Poorly Drained,780.41,4
208478,reaction,Strongly Acidic,14476.21,2
208478,moisture,Low,13412.68,1
208478,moisture,Medium,596.07,2
208478,moisture,High,467.47,3
208478,salinity,Non Saline,14476.21,1
208478,recession,Very Early,13695.8,1
208478,recession,Early,780.41,2
208478,relief,Level,2228.27,
208478,relief,Moderately Undulating,2307.2,
208478,relief,Undulating,2326.8,
208478,relief,Sloppy,7613.93,
208475,landtype,High Land,28289.43,
208475,landtype,Medium High Land-1,563.58,
208475,landtype,Medium High Land-2,611.41,
